0	0.99983	0	0	0	0	0	0.00017
0	1	0	0	0	0	0	0
0	0.99974	0	0	0	0	0	0.00026
0	0	0	0.99981	0.00019	0	0	0
0.06216	0	0	0	0.04067	0	0.89717	0
0	0	0	0.99931	0.00068	0	0.00001	0
0	0	0.00106	0.28764	0.71072	0	0.00058	0
0	0	0	1	0	0	0	0
0	0	0	0.99735	0.00246	0	0.00019	0
0	0	0	0.99993	0.00007	0	0	0
0	0	0.00012	0.99898	0.0009	0	0	0
0.00001	0	0	0.98262	0.01648	0	0.00089	0
0	0	0	0.99723	0	0.00264	0	0.00013
0	0	0	0.97666	0.02302	0	0.00032	0
0	0	0	0.99967	0.00033	0	0	0
0.03361	0	0	0.00004	0.14505	0	0.82131	0
0.00002	0	0	0.94385	0.04864	0	0.00749	0
0.02558	0	0	0.15994	0.19416	0	0.62031	0
0	0	0	0.99679	0.00212	0	0.00109	0
0.00002	0	0	0.97665	0.01858	0	0.00474	0
0	0	0	0.99954	0.00046	0	0	0
0	0	0	0.99967	0	0.00033	0	0
0	0	0	0.99975	0.00021	0	0.00004	0
0	0	0	0.99971	0.00029	0	0	0
0	0	0	0.00041	0.99112	0	0.00847	0
0	0	0	0.97929	0.01966	0	0.00105	0
0	0	0	0.99051	0.00947	0	0.00001	0
0	0	0	0.9877	0.01166	0	0.00064	0
0	0	0.00001	0.99961	0.00038	0	0	0
0	0	0	0.46065	0.52458	0	0.01477	0
0	0	0	0.99997	0.00003	0	0	0
0	0	0	0.99797	0.00203	0	0	0
0	0	0	0.99999	0.00001	0	0	0
0	0	0	0.99986	0.00014	0	0	0
0	0	0	0.18499	0.80282	0	0.01219	0
0	0	0	0.99999	0.00001	0	0	0
0	0	0	0.99996	0	0.00004	0	0
0	0	0	0.99989	0.00011	0	0	0
0	0	0	1	0	0	0	0
0	0	0	0.99972	0.00028	0	0	0
0.00035	0	0	0.90538	0.03225	0	0.06202	0
0	0	0	0.99887	0.00111	0	0.00003	0
0.00001	0	0	0.84514	0.12482	0	0.03003	0
0.03131	0	0	0.03555	0.39747	0	0.53568	0
0	0	0	0.99906	0.00093	0	0.00001	0
0	0	0	1	0	0	0	0
0	0.99985	0	0	0	0	0	0.00015
0	0.00009	0	0.00004	0	0.00479	0	0.99509
0	0	0	1	0	0	0	0
0	0.9705	0	0	0	0	0	0.0295
0.00013	0	0	0.12416	0.62167	0	0.25403	0
0	0	0	0.99972	0	0.00005	0	0.00022
0	0	0	0.93353	0	0.06644	0	0.00003
0	0	0	0.97449	0	0.00386	0	0.02165
0	0.07174	0	0.00044	0	0.00056	0	0.92726
0	0.85382	0	0	0	0.00007	0	0.1461
0	0.00117	0	0.00003	0	0.00361	0	0.99519
0	1	0	0	0	0	0	0
0	1	0	0	0	0	0	0
0	0	0	0.21937	0	0.01434	0	0.76629
0	0.99991	0	0	0	0	0	0.00009
0	0	0	0.00009	0	0.05097	0	0.94895
0.99999	0	0	0	0	0	0.00001	0
0.85763	0	0	0	0.00023	0	0.14214	0
0.97441	0	0	0	0	0	0.02558	0
0.37896	0	0	0	0.00443	0	0.61661	0
0	0	0	0.9999	0.00001	0.00008	0	0
0.99461	0	0	0	0	0	0.00539	0
0.88692	0	0	0	0.00002	0	0.11307	0
0	1	0	0	0	0	0	0
0.00046	0	0	0	0.0022	0	0.99733	0
0.90244	0	0	0	0.00006	0	0.0975	0
0.82354	0	0	0	0.00022	0	0.17624	0
0.99669	0	0	0	0	0	0.00331	0
0.93554	0	0	0	0	0	0.06446	0
0.92116	0	0	0	0.00002	0	0.07881	0
0.90662	0	0	0	0.00004	0	0.09334	0
0.97559	0	0	0	0	0	0.02441	0
0.40011	0	0	0	0.00096	0	0.59892	0
0.99686	0	0	0	0	0	0.00314	0
0.00135	0	0	0.58503	0.16047	0	0.25315	0
0.99974	0	0	0	0	0	0.00026	0
0.50416	0	0	0	0.00231	0	0.49353	0
0.98917	0	0	0	0	0	0.01083	0
0.54705	0	0	0.00001	0.00352	0	0.44942	0
0.02731	0	0	0	0.06726	0	0.90543	0
1	0	0	0	0	0	0	0
0.17995	0	0	0	0.01137	0	0.80868	0
0.21204	0	0	0.00056	0.04843	0	0.73897	0
0.99747	0	0	0	0	0	0.00253	0
0.99997	0	0	0	0	0	0.00003	0
0.04482	0	0	0	0.08062	0	0.87456	0
0.99864	0	0	0	0	0	0.00136	0
0.99997	0	0	0	0	0	0.00003	0
0.85736	0	0	0	0.00023	0	0.14241	0
0.81843	0	0	0	0.00012	0	0.18144	0
0.99894	0	0	0	0	0	0.00106	0
0.48655	0	0	0	0.0041	0	0.50935	0
0.17433	0	0	0.00001	0.00298	0	0.82268	0
0.0988	0	0	0	0.05338	0	0.84782	0
0.17612	0	0	0	0.00841	0	0.81546	0
0	0	0	0.99995	0	0.00005	0	0
0.9949	0	0	0	0	0	0.0051	0
0.5915	0	0	0	0.00102	0	0.40748	0
0	0	0	0.95087	0	0.02245	0	0.02668
0.00001	0	0	0.86803	0.10742	0	0.02454	0
0	0	0	0.99998	0	0.00002	0	0
0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0
0	0	0	0.99999	0.00001	0	0	0
0	0	0	0.87699	0	0.12283	0	0.00017
0	0.31321	0	0	0	0.00012	0	0.68667
0	0	0	0.99996	0.00003	0	0	0
0	0	0	0	0	0.55149	0	0.4485
0	1	0	0	0	0	0	0
0	1	0	0	0	0	0	0
0	1	0	0	0	0	0	0
0	0.99994	0	0	0	0	0	0.00006
0	1	0	0	0	0	0	0
0	1	0	0	0	0	0	0
0	0.99543	0	0	0	0	0	0.00457
0	0	0	0.99991	0.00009	0	0	0
0	0.00138	0	0.00458	0	0.0021	0	0.99194
0	0.99481	0	0	0	0	0	0.00519
0	0	0	1	0	0	0	0
0	1	0	0	0	0	0	0
0	1	0	0	0	0	0	0
0	0.99999	0	0	0	0	0	0.00001
0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0
0	0	0	0.99946	0	0.00016	0	0.00037
0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0
0	0	0	0.13482	0	0.86274	0	0.00244
0.64564	0	0	0	0.00122	0	0.35314	0
0	0	0.00001	0.97393	0	0.02606	0	0.00001
0	0	0	1	0	0	0	0
0.0029	0	0	0.55734	0.26569	0	0.17408	0
0	0	0	0.99283	0	0.00688	0	0.00029
0.00001	0	0	0.98703	0.01189	0	0.00107	0
0	0	0	0.99994	0.00006	0	0	0
0	0	0	1	0	0	0	0
0	0	0	1	0	0	0	0
0	0.99999	0	0	0	0	0	0.00001
0	1	0	0	0	0	0	0
0	0	0	0	0	0.96509	0	0.03491
0	0	0	0.99999	0	0	0	0
0	0	0	0	0	0.01494	0	0.98506
0	0	0	0	0	0.01289	0	0.98711
0	1	0	0	0	0	0	0
0	0.00001	0	0	0	0.00382	0	0.99617
0	1	0	0	0	0	0	0
0	0.00021	0	0	0	0.00049	0	0.9993
